# source, target
2556,8868
2556,8869
2556,17335
2556,17336
2556,7812
2556,17337
2556,7955
2556,7956
2556,8870
2556,7857
2556,8871
2556,8872
2556,8873
2556,8874
2556,8875
2556,7966
2556,9038
2556,7357
2556,17338
2556,10456
2556,8524
2556,8840
2556,6627
2556,8006
2556,15209
2556,13229
2556,15439
2556,17339
2556,17340
2556,17341
2556,17342
2556,17343
2556,17344
2556,17345
2556,6839
2556,6840
2556,6842
2556,17346
2556,15013
2556,8007
2556,6965
2556,14383
2556,9135
2556,9136
2556,16479
2556,16480
2556,16481
2556,7865
2556,6971
2556,12017
2556,7675
2556,6972
2556,8009
2556,10062
2556,8016
2556,11150
2556,17347
2556,17348
2556,8828
2556,9295
2556,12519
2556,17349
2556,10661
2556,15408
2556,15409
2556,17350
2556,13727
2556,16113
2556,17351
2556,15155
2556,15790
2556,8995
2556,9529
2556,10975
2556,12099
2556,17352
2556,14684
2556,14683
2556,14685
2556,15785
2556,13672
2556,13673
2556,15156
2556,8032
2556,7694
2556,7695
2556,7698
2556,7699
2556,7697
2556,8033
2556,7700
2556,7702
2556,7701
2556,7703
2556,13273
2556,7704
2556,7706
2556,7705
2556,7707
2556,7709
2556,7708
2556,6832
2556,8553
2556,8554
2556,6787
2556,8876
2556,8877
2556,8878
2556,8422
2556,8423
2556,8424
2556,8425
2556,8426
2556,8427
2556,8428
2556,8107
2556,10077
2556,14630
2556,8429
2556,8430
2556,8431
2556,7200
2556,8432
2556,8433
2556,8434
2556,8435
2556,8437
2556,8438
2556,8439
2556,14687
2556,8440
2556,8441
2556,8442
2556,8443
2556,8444
2556,8445
2556,8446
2556,13279
2556,8448
2556,8449
2556,8450
2556,7080
2556,6856
2556,17353
2556,8451
2556,10906
2556,12539
2556,8452
2556,11327
2556,11328
2556,11329
2556,11330
2556,11331
2556,11322
2556,11332
2556,15421
2556,15423
2556,8456
2556,8457
2556,6635
2556,6858
2556,8458
2556,6859
2556,8459
2556,8155
2556,8157
2556,7755
2556,8460
2556,9922
2556,8158
2556,17354
2556,8162
2556,15425
2556,17355
2556,13292
2556,17356
2556,11334
2556,11335
2556,11336
2556,13293
2556,13294
2556,17357
2556,15646
2556,10907
2556,10908
2556,10909
2556,17358
2556,8171
2556,8172
2556,8173
2556,12414
2556,8943
2556,8944
2556,8945
2556,8174
2556,10361
2556,10472
2556,6924
2556,9285
2556,17359
2556,17360
2556,8178
2556,8179
2556,12317
2556,6833
2556,6834
2556,6835
2556,13769
2556,11901
2556,11902
2556,11903
2556,12763
2556,9773
2556,10366
2556,12764
2556,9276
2556,7331
2556,16624
2556,8184
2556,8185
2556,12760
2556,11341
2556,8787
2556,17361
2556,12765
2556,12033
2556,16969
2556,15255
2556,15116
2556,14106
2556,11909
2556,17362
2556,8834
2556,12034
2556,6644
2556,12035
2556,13320
2556,13321
2556,13322
2556,13323
2556,13324
2556,13325
2556,17363
2556,17364
2556,17365
2556,12392
2556,13327
2556,13328
2556,11553
2556,8539
2556,12036
2556,6767
2556,6764
2556,6769
2556,8563
2556,8946
2556,8206
2556,13331
2556,17366
2556,15429
2556,15430
2556,12766
2556,10914
2556,15308
2556,14278
2556,14279
2556,17367
2556,13164
2556,8259
2556,15079
2556,10166
2556,8260
2556,11537
2556,15881
2556,8261
2556,8264
2556,10169
2556,10167
2556,10170
2556,13337
2556,6987
2556,10171
2556,8473
2556,7863
2556,7864
2556,10168
2556,6569
2557,16977
2557,17368
2557,12368
2557,17369
2557,12370
2557,12371
2557,12323
2557,12120
2557,12372
2557,12373
2557,12374
2557,12375
2557,11876
2557,11877
2557,9987
2557,9986
2557,9985
2557,12376
2557,11872
2557,11871
2557,12377
2557,12378
2557,12379
2557,6816
2557,8284
2557,12380
2557,12381
2557,12382
2557,12383
2557,12384
2557,12385
2557,8931
2557,12386
2557,12387
2557,6817
2557,6818
2557,6819
2557,12896
2557,12897
2557,12898
2557,12899
2557,11880
2557,11881
2557,11882
2557,11883
2557,9988
2557,9989
2557,9990
2557,12901
2557,12902
2557,12903
2557,12391
2557,12392
2557,10046
2557,10043
2557,10047
2557,17370
2557,12912
2557,17371
2557,16747
2557,13033
2557,16148
2557,16149
2557,17229
2557,8190
2557,8231
2557,7970
2557,7971
2557,7972
2557,13217
2557,7977
2557,7355
2557,7357
2557,7979
2557,7984
2557,7987
2557,7988
2557,7989
2557,7997
2557,7998
2557,7999
2557,10674
2557,17372
2557,8006
2557,6964
2557,13245
2557,8007
2557,6965
2557,8013
2557,8029
2557,6968
2557,7696
2557,15416
2557,9262
2557,11168
2557,11169
2557,11170
2557,8782
2557,8463
2557,8685
2557,8686
2557,8464
2557,8465
2557,7102
2557,8466
2557,8467
2557,8468
2557,7867
2557,8469
2557,6642
2557,12750
2557,8471
2557,10430
2557,10084
2558,7693
2559,7698
2560,8033
2561,7707
2562,17373
2562,10956
2562,14261
2563,11964
2564,10499
2565,10431
2565,10432
2565,10433
2565,10434
2565,10435
2565,10436
2565,10437
2565,6601
2565,7562
2565,7563
2565,7564
2565,7565
2565,10438
2566,12787
2566,11620
2567,11324
2568,16694
2568,16549
2568,14926
2569,17374
2569,17375
2569,12251
2569,11025
2569,16741
2569,17376
2569,12252
2569,17377
2569,17378
2569,16715
2569,12253
2569,12254
2569,12303
2569,12304
2569,12305
2569,12306
2569,13199
2570,10169
2571,8433
2571,8432
2571,8434
2571,8435
2571,11323
2571,7076
2571,7077
2571,11325
2571,7078
2571,15151
2571,8444
2571,8445
2571,8446
2571,7079
2571,7080
2571,6856
2571,8451
2571,11327
2571,11328
2571,11329
2571,11330
2571,11331
2571,8460
2572,10370
2572,14214
2573,17379
2573,6936
2573,6937
2573,6938
2573,6516
2573,6517
2573,6939
2573,6941
2574,12019
2574,12020
2574,12021
2574,11511
2575,15820
2575,12107
2576,7542
2576,7543
2576,7554
2576,7555
2576,7557
2576,11050
2576,14153
2576,12825
2576,11051
2576,12826
2576,12828
2576,14155
2576,13875
2576,12830
2576,8694
2576,10630
2576,12840
2576,10512
2576,12846
2576,12849
2576,12179
2576,12856
2576,12181
2576,14216
2576,9889
2576,7663
2576,9892
2576,9893
2576,14194
2576,7715
2576,7716
2576,7720
2576,10331
2577,8770
2577,15305
2577,7511
2577,7512
2578,17380
2579,13358
2579,13354
2579,13355
2579,13356
2579,13357
2580,10332
2580,10090
2580,8527
2580,7740
2580,10341
2580,14598
2580,12771
2580,12880
2580,12881
2581,11375
2581,17381
2581,11975
2581,11976
2581,9313
2581,9900
2581,9901
2581,7727
2581,9902
2581,9903
2581,9904
2581,9905
2581,9906
2581,7736
2581,9908
2581,9909
2581,9910
2581,9912
2581,9913
2581,9911
2581,10819
2581,9914
2581,9809
2581,9810
2581,9916
2581,9917
2581,9918
2581,9919
2581,9921
2581,9922
2581,9924
2581,9925
2581,9926
2581,9927
2581,9929
2581,9202
2581,9190
2581,9196
2581,9197
2581,9191
2581,9192
2581,9198
2581,9199
2581,9193
2581,13803
2581,9194
2581,6943
2581,9931
2581,9200
2581,10402
2581,9934
2581,9935
2581,9936
2581,9937
2581,13804
2581,9938
2581,9939
2581,9940
2581,13805
2581,13806
2581,13807
2581,13808
2581,9942
2581,9943
2581,9944
2581,9945
2581,11343
2581,6768
2581,9949
2581,9950
2581,9951
2581,9952
2581,9953
2581,9954
2581,9955
2581,9956
2581,10384
2581,9957
2581,9961
2582,11861
2582,11862
2583,7234
2583,8630
2583,7660
2583,8631
2583,8028
2583,8965
2583,8966
2583,10381
2584,8969
2584,8970
2584,8971
2584,7771
2584,11339
2584,14353
2584,10370
2584,9983
2584,8250
2584,8251
2584,8252
2585,9155
2585,13898
2585,13949
2585,13951
2585,16138
2585,12144
2585,9153
2585,12143
2585,10175
2585,9154
2585,9156
2585,14079
2586,13938
2586,14147
2586,13944
2586,9211
2586,15113
2586,12848
2586,17382
2587,17383
2587,17384
2587,14790
2587,17385
2587,8883
2587,9593
2587,13880
2587,17337
2587,8870
2587,8871
2587,8872
2587,8873
2587,8874
2587,8875
2587,7966
2587,12057
2587,12056
2587,15403
2587,8840
2587,7389
2587,10457
2587,10458
2587,10459
2587,10460
2587,7391
2587,10977
2587,10461
2587,9075
2587,11927
2587,14630
2587,6636
2587,7395
2587,16898
2587,16575
2587,11688
2587,6660
2587,6702
2587,12036
2587,10503
2587,10504
2587,7323
2588,12326
2588,10754
2588,12327
2588,12328
2588,12329
2588,11770
2589,6816
2589,17386
2589,8029
2590,6985
2591,8506
2591,7105
2591,11214
2591,8709
2591,8313
2591,10219
2591,10214
2591,10221
2591,7129
2591,7130
2591,7131
2591,13544
2591,15553
2591,7132
2591,7133
2591,7134
2591,10275
2591,7135
2591,7136
2591,7137
2591,7138
2591,7139
2591,7140
2591,8504
2591,8505
2591,8507
2591,8508
2591,8710
2591,8711
2591,6502
2591,8712
2591,6503
2591,8713
2591,8714
2591,6651
2591,8717
2591,14935
2591,8584
2591,13264
2591,17387
2591,8719
2591,8720
2591,8182
2591,7141
2592,8283
2592,8504
2592,8282
2592,15506
2592,13027
2592,8305
2592,8355
2592,13544
2592,7161
2592,7162
2592,16753
2592,8505
2592,7935
2593,15420
2593,8455
2593,15421
2593,15422
2593,15423
2593,8456
2593,8459
2594,17388
2595,17388
2596,16564
2597,16549
2597,11549
2597,11550
2598,12415
2598,10497
2599,7185
2599,7186
2599,7187
2599,7188
2599,8763
2600,13250
2601,12335
2601,11847
2601,11848
2601,9159
2601,11849
2601,11850
2601,11851
2601,11852
2601,11853
2601,11854
2601,11855
2601,11856
2601,11857
2601,11844
2601,11088
2601,11858
2601,10792
2601,8548
2601,8550
2601,8551
2601,8552
2601,11860
2601,11861
2601,11862
2601,11863
2601,11543
2601,11544
2601,6565
2601,7319
2602,17389
2602,7730
2602,7593
2602,7430
2602,8967
2602,14611
2602,14612
2602,14613
2602,7399
2602,7400
2602,7401
2602,7402
2602,7403
2602,7404
2602,7405
2602,7406
2602,7407
2602,7408
2602,7409
2602,7410
2602,7411
2602,7412
2602,7413
2602,7414
2602,7415
2602,7416
2602,7417
2602,7418
2602,7419
2602,7420
2602,7421
2602,7422
2602,7423
2602,7424
2602,7425
2602,7426
2602,7427
2602,7428
2602,7429
2602,7431
2602,7432
2602,7433
2602,7434
2602,7435
2602,7436
2602,7437
2602,7438
2602,7439
2602,7440
2602,7441
2602,7442
2602,7443
2602,7444
2602,7445
2602,7446
2602,7447
2602,7448
2602,7449
2602,7450
2602,7451
2602,7452
2602,7256
2602,7453
2602,7454
2602,7455
2602,7456
2602,7457
2602,7458
2602,7459
2602,7460
2602,7461
2602,7462
2602,7463
2602,7464
2602,7465
2602,7466
2602,10207
2602,10208
2602,7470
2602,7471
2602,7472
2602,7473
2602,7474
2602,7475
2602,8269
2602,7476
2602,7477
2602,7478
2602,7479
2602,7480
2602,7334
2602,7335
2602,7142
2602,7143
2602,7481
2602,7482
2602,7483
2602,7484
2602,7144
2602,7485
2602,7146
2602,7486
2602,7487
2602,7488
2602,10210
2602,7147
2602,7148
2602,7149
2602,7490
2602,7491
2602,7492
2602,7493
2602,9242
2602,7494
2602,7495
2602,7496
2602,7497
2602,7498
2602,9657
2602,17390
2602,7499
2602,7500
2602,7502
2602,11225
2602,13028
2602,7503
2602,7504
2602,7505
2602,7506
2602,7507
2602,7508
2602,7510
2602,7511
2602,7512
2602,7513
2602,7514
2602,7515
2602,7516
2602,7517
2602,7518
2602,7519
2602,7520
2602,7521
2602,7522
2602,7523
2602,7524
2602,7525
2602,7526
2602,7527
2602,7528
2602,7529
2602,10226
2602,7530
2602,7531
2602,7532
2602,7533
2602,7534
2602,7535
2602,7540
2602,11027
2602,7554
2602,7555
2602,8381
2602,7558
2602,6495
2602,7108
2602,8620
2602,10280
2602,10281
2602,7571
2602,7572
2602,7573
2602,7574
2602,7575
2602,7576
2602,7577
2602,7578
2602,7579
2602,7580
2602,7581
2602,7582
2602,7583
2602,7584
2602,7585
2602,6690
2602,6691
2602,7586
2602,7587
2602,7588
2602,7589
2602,7590
2602,7591
2602,7592
2602,7341
2602,7342
2602,15771
2602,15772
2602,17391
2602,7343
2602,7344
2602,7345
2602,7346
2602,7594
2602,7595
2602,7596
2602,7598
2602,7599
2602,7600
2602,7601
2602,7602
2602,7603
2602,7604
2602,7605
2602,7606
2602,7607
2602,7608
2602,7609
2602,7828
2602,7613
2602,7614
2602,7615
2602,7618
2602,7619
2602,10290
2602,9453
2602,9454
2602,7620
2602,7397
2602,8795
2602,7621
2602,7622
2602,10292
2602,14623
2602,9732
2602,10293
2602,7623
2602,7624
2602,7625
2602,7626
2602,7627
2602,7628
2602,7629
2602,10294
2602,7630
2602,7631
2602,10295
2602,10296
2602,10297
2602,8523
2602,7632
2602,7633
2602,7634
2602,10299
2602,7635
2602,10300
2602,10302
2602,7637
2602,7638
2602,7639
2602,7640
2602,7641
2602,7642
2602,7643
2602,6946
2602,10303
2602,6947
2602,7644
2602,7645
2602,7646
2602,7647
2602,7648
2602,7649
2602,7650
2602,7651
2602,7652
2602,7653
2602,7654
2602,7655
2602,7656
2602,9284
2602,7657
2602,7658
2602,7659
2602,7660
2602,6840
2602,17346
2602,7661
2602,7662
2602,7663
2602,7664
2602,7666
2602,7667
2602,7668
2602,7669
2602,7670
2602,7671
2602,16926
2602,7672
2602,7673
2602,12015
2602,7674
2602,7675
2602,7676
2602,7677
2602,7678
2602,7679
2602,7680
2602,7328
2602,7329
2602,7330
2602,7681
2602,7682
2602,7683
2602,7684
2602,7685
2602,7686
2602,7687
2602,7688
2602,7689
2602,7690
2602,7691
2602,7692
2602,10802
2602,7693
2602,7694
2602,9147
2602,7695
2602,8032
2602,8033
2602,7696
2602,7699
2602,7698
2602,7700
2602,7697
2602,7701
2602,7702
2602,7704
2602,7706
2602,7707
2602,7708
2602,7710
2602,7711
2602,7712
2602,7713
2602,7715
2602,7716
2602,7717
2602,7718
2602,7719
2602,7720
2602,7722
2602,7723
2602,7724
2602,10328
2602,7725
2602,7726
2602,7727
2602,6682
2602,10807
2602,7731
2602,7733
2602,7734
2602,10816
2602,7736
2602,10335
2602,7739
2602,10338
2602,7741
2602,14458
2602,7743
2602,10820
2602,10346
2602,10202
2602,7748
2602,7749
2602,12882
2602,12883
2602,7750
2602,7752
2602,10347
2602,8155
2602,7753
2602,8156
2602,8157
2602,7755
2602,8158
2602,8460
2602,8159
2602,8162
2602,7756
2602,7757
2602,10348
2602,7073
2602,10822
2602,10823
2602,10349
2602,7074
2602,7075
2602,12884
2602,12885
2602,17392
2602,16720
2602,16721
2602,10360
2602,10361
2602,6812
2602,10824
2602,7767
2602,6814
2602,6815
2602,7768
2602,7770
2602,9065
2602,12762
2602,7771
2602,7772
2602,9942
2602,6845
2602,6846
2602,8541
2602,6847
2602,8542
2602,8543
2602,7786
2602,10370
2602,10371
2602,15773
2602,9223
2602,15976
2602,7795
2602,7796
2602,7799
2602,7800
2603,7708
2604,10840
2604,10176
2605,8036
2606,11320
2606,11321
2607,17359
2608,10193
2609,16762
2610,12392
2611,15917
2612,17200
2612,17215
2612,8086
2612,7431
2612,14324
2612,16306
2612,8609
2612,9023
2612,7838
2612,16518
2612,16959
2612,15378
2612,16939
2612,6495
2612,11012
2612,9543
2612,14383
2612,14382
2612,10308
2612,10311
2612,10312
2612,10313
2612,6833
2612,6650
2613,13274
2613,6895
2613,6849
2613,13871
2613,17393
2613,7497
2613,11011
2613,12221
2613,6898
2613,6899
2613,6900
2613,14675
2613,12223
2613,14676
2613,6828
2613,6902
2613,14677
2613,14678
2613,14679
2613,15794
2613,14680
2613,15797
2613,6896
2613,6903
2613,14681
2613,12225
2613,14682
2613,9417
2613,8775
2613,6829
2613,8776
2613,6904
2613,6495
2613,6905
2613,15956
2613,6848
2613,11034
2613,13597
2613,6830
2613,13755
2613,13870
2613,13872
2613,6850
2613,7597
2613,6851
2613,6852
2613,13756
2613,8806
2613,16916
2613,7965
2613,11709
2613,13264
2613,8476
2613,8448
2613,8536
2614,7319
2615,8925
2616,6800
2617,15112
2617,15293
2617,15262
2617,15295
2617,15297
2617,15300
2617,15301
2617,9020
2617,17394
2617,11215
2617,9022
2618,8379
2618,8636
2618,17395
2619,7743
2619,13768
2620,11819
2620,15023
2621,7185
2621,7186
2621,7187
2621,7188
2621,10134
2621,8958
2621,8959
2621,8960
2622,17198
2622,16353
2622,12332
2622,15062
2622,12333
2622,12334
2622,7842
2622,7843
2622,7844
2622,7830
2622,17273
2622,16748
2622,12326
2622,16749
2622,16750
2622,14947
2622,14951
2622,15431
2622,12193
2622,17396
2622,13931
2622,11053
2622,12861
2622,17397
2622,13241
2622,17398
2622,15599
2622,17399
2622,15933
2622,8015
2622,16066
2622,14858
2622,17400
2622,7391
2622,11984
2623,12193
2623,17396
2623,13931
2623,17398
2623,17401
2623,17402
2623,15933
2623,8015
2623,17403
2623,17400
2624,8964
2624,7660
2624,7813
2624,8966
2625,8993
2625,8994
2625,8995
2625,8996
2625,8997
2625,8998
2625,13883
2626,16374
2626,16378
2626,7314
2626,7315
2626,7316
2626,15231
2626,10612
2626,8979
2626,8980
2626,13833
2626,13835
2626,9550
2626,7358
2627,7092
2627,16332
2627,7093
2628,9555
2628,9556
2629,8961
2629,10405
2629,8784
2629,10409
2629,8785
2630,8923
2630,8924
2631,8507
2631,8508
2631,8710
2632,11528
2632,11529
2633,7631
2633,7632
2633,7633
2633,7634
2633,9284
2634,11726
2635,8373
2635,10250
2635,7103
2635,7104
2636,13689
2636,13690
2636,10428
2636,10429
2636,10430
2636,8207
2637,9377
2637,16042
2637,9378
2637,9379
2637,9380
2638,8716
2638,6651
2638,7358
2638,15973
2638,7708
2638,6832
2638,11903
2639,15786
2639,15787
2640,10077
2640,10078
2641,13787
2641,11923
2642,10071
2643,10828
2644,6803
2644,8264
2645,12187
2645,12188
2646,13804
2647,13621
2647,13622
2647,13623
2648,7342
2648,7343
2648,7345
2648,7346
2648,7347
2648,7348
2648,7349
2648,7350
2648,7351
2648,7352
2649,15320
2649,12124
2649,12125
2649,12126
2649,17313
2649,17181
2649,15117
2649,17182
2649,7879
2649,17183
2649,8461
2649,17184
2649,17185
2649,17186
2649,16512
2649,15338
2649,15343
2649,17187
2649,17188
2649,17189
2649,17190
2649,17192
2649,17193
2649,17194
2649,15344
2649,17197
2649,6678
2649,17198
2649,17199
2649,17034
2649,17200
2649,17201
2649,17203
2649,6990
2649,17204
2649,6991
2649,7892
2649,15319
2649,15345
2649,15870
2649,17205
2649,15267
2649,7894
2649,8038
2649,17206
2649,14015
2649,7931
2649,17207
2649,6679
2649,17208
2649,16299
2649,15807
2649,17210
2649,7408
2649,17211
2649,15871
2649,12191
2649,15979
2649,17213
2649,8049
2649,8050
2649,17404
2649,7413
2649,15980
2649,15347
2649,12192
2649,14694
2649,7414
2649,17215
2649,15180
2649,17216
2649,7417
2649,17217
2649,7415
2649,8072
2649,15348
2649,8076
2649,7423
2649,9013
2649,17212
2649,16511
2649,15983
2649,17221
2649,8081
2649,14615
2649,15985
2649,7425
2649,17222
2649,7370
2649,15986
2649,16728
2649,17223
2649,14700
2649,14701
2649,17224
2649,17225
2649,15349
2649,7431
2649,14704
2649,10214
2649,15755
2649,10848
2649,10849
2649,6879
2649,10850
2649,12929
2649,16350
2649,10851
2649,12932
2649,17227
2649,10852
2649,11196
2649,10853
2649,17228
2649,10854
2649,17229
2649,10855
2649,15350
2649,10856
2649,10857
2649,10858
2649,10859
2649,11702
2649,7447
2649,14507
2649,14508
2649,14509
2649,14510
2649,14724
2649,14725
2649,14511
2649,10860
2649,14512
2649,14513
2649,14514
2649,14515
2649,14728
2649,14516
2649,14517
2649,14518
2649,14519
2649,14520
2649,14521
2649,7831
2649,7474
2649,6881
2649,14524
2649,14525
2649,14526
2649,14527
2649,14528
2649,14529
2649,14530
2649,14531
2649,14532
2649,9638
2649,9639
2649,14533
2649,14534
2649,7832
2649,17234
2649,17236
2649,17237
2649,10864
2649,11008
2649,14535
2649,14536
2649,10210
2649,6884
2649,14537
2649,7496
2649,14538
2649,14539
2649,14540
2649,17239
2649,15862
2649,7833
2649,7834
2649,15863
2649,15864
2649,16744
2649,16745
2649,17240
2649,15358
2649,14541
2649,14542
2649,16684
2649,11219
2649,6866
2649,6867
2649,16351
2649,16352
2649,17244
2649,17245
2649,9576
2649,11400
2649,13004
2649,17246
2649,15865
2649,17247
2649,9243
2649,10874
2649,15757
2649,15756
2649,17249
2649,7829
2649,7839
2649,14948
2649,14949
2649,17253
2649,17254
2649,17255
2649,10878
2649,10879
2649,15866
2649,17259
2649,8571
2649,8572
2649,10880
2649,10881
2649,8822
2649,16685
2649,8823
2649,8821
2649,17265
2649,17266
2649,17267
2649,17065
2649,17066
2649,12655
2649,12656
2649,12657
2649,17268
2649,11878
2649,17269
2649,16547
2649,15125
2649,15126
2649,15124
2649,16353
2649,12332
2649,15371
2649,15372
2649,15373
2649,8325
2649,7521
2649,9684
2649,9685
2649,15062
2649,15063
2649,17405
2649,12333
2649,12334
2649,7842
2649,7843
2649,7844
2649,7830
2649,17273
2649,16748
2649,12326
2649,16749
2649,16750
2649,16751
2649,17274
2649,14947
2649,14951
2649,15431
2649,15377
2649,15378
2649,15379
2649,15380
2649,15381
2649,17275
2649,10889
2649,14782
2649,17276
2649,17277
2649,17278
2649,17279
2649,17280
2649,17073
2649,17281
2649,17282
2649,17283
2649,16752
2649,14471
2649,8360
2649,10538
2649,6723
2649,6724
2649,6725
2649,6726
2649,6727
2649,16354
2649,16355
2649,16356
2649,16357
2649,6728
2649,10754
2649,11706
2649,11707
2649,8580
2649,11278
2649,17285
2649,14968
2649,17286
2649,17287
2649,17288
2649,17289
2649,15891
2649,13349
2649,13109
2649,17290
2649,10258
2649,17291
2649,17292
2649,8581
2649,8597
2649,16754
2649,12327
2649,13588
2649,17293
2649,17294
2649,10010
2649,12044
2649,17295
2649,17296
2649,8382
2649,9699
2649,17297
2649,7845
2649,17406
2649,17298
2649,10261
2649,17299
2649,11624
2649,11625
2649,16321
2649,10264
2649,15182
2649,16737
2649,16463
2649,15877
2649,15878
2649,8825
2649,15384
2649,17300
2649,16978
2649,12698
2649,7559
2649,7560
2649,10268
2649,13126
2649,11028
2649,11030
2649,9085
2649,17396
2649,15759
2649,17407
2649,14544
2649,10891
2649,11279
2649,14795
2649,13128
2649,13129
2649,8643
2649,17301
2649,8522
2649,17302
2649,17303
2649,7846
2649,11440
2649,15386
2649,15387
2649,6601
2649,7563
2649,10894
2649,10763
2649,6495
2649,8601
2649,7107
2649,9086
2649,6534
2649,7108
2649,13148
2649,8408
2649,17114
2649,17304
2649,17408
2649,17409
2649,7876
2649,16522
2649,13163
2649,13164
2649,10893
2649,7847
2649,7848
2649,7849
2649,7850
2649,7851
2649,7853
2649,7852
2649,17410
2649,7374
2649,17306
2649,15388
2649,15389
2649,9088
2649,9089
2649,16523
2649,12576
2649,17332
2649,7035
2649,15154
2649,17307
2649,7901
2649,17309
2649,7551
2649,6613
2649,15475
2649,15476
2649,13180
2649,10505
2649,17310
2649,17311
2649,17314
2649,17315
2649,7586
2649,13878
2649,17316
2649,17317
2649,15569
2649,15570
2649,17305
2649,17318
2649,17319
2649,16766
2649,16767
2649,10635
2649,14813
2649,10636
2649,17320
2649,17321
2649,15846
2649,11115
2649,11114
2649,10641
2649,10644
2649,10247
2649,11118
2649,11098
2649,15390
2649,10657
2649,9118
2649,11119
2649,7855
2649,7854
2649,16323
2649,16324
2649,17322
2649,14403
2649,14404
2649,14046
2649,11126
2649,9720
2649,7917
2649,17323
2649,17324
2649,17325
2649,17326
2649,17327
2649,16325
2649,17328
2649,7615
2649,14622
2649,14169
2649,14170
2649,14171
2649,14172
2649,14548
2649,17329
2649,15391
2649,13830
2649,17330
2649,17331
2649,17411
2649,7932
2649,17333
2649,17334
2649,14549
2649,14550
2649,10899
2649,14551
2649,14359
2649,14360
2649,17412
2649,10297
2649,17413
2649,17414
2649,17415
2649,15990
2649,8978
2649,8979
2649,10658
2649,8980
2649,13833
2649,13834
2649,12876
2649,11148
2649,9468
2649,14371
2649,17337
2649,13212
2649,7954
2649,7955
2649,7956
2649,8870
2649,7857
2649,7963
2649,11315
2649,7965
2649,8871
2649,8872
2649,8873
2649,8874
2649,8875
2649,7966
2649,13602
2649,7977
2649,9038
2649,7355
2649,7356
2649,7357
2649,17338
2649,10456
2649,8524
2649,8840
2649,14376
2649,15209
2649,13229
2649,15439
2649,17339
2649,17340
2649,17341
2649,17342
2649,17343
2649,17344
2649,17345
2649,14378
2649,12344
2649,6839
2649,6841
2649,6840
2649,6842
2649,17402
2649,6970
2649,16109
2649,6566
2649,6965
2649,14382
2649,14383
2649,13247
2649,9079
2649,9135
2649,9136
2649,16479
2649,16480
2649,16481
2649,7865
2649,6972
2649,8009
2649,10314
2649,8016
2649,11150
2649,7358
2649,8828
2649,9295
2649,12519
2649,10661
2649,15408
2649,15409
2649,17350
2649,13727
2649,16113
2649,17351
2649,14095
2649,15155
2649,15790
2649,8995
2649,9529
2649,10975
2649,12099
2649,17352
2649,14684
2649,14683
2649,14685
2649,17416
2649,14560
2649,15156
2649,8032
2649,7694
2649,7698
2649,8033
2649,7699
2649,7695
2649,7697
2649,7700
2649,7702
2649,7701
2649,13273
2649,7704
2649,7706
2649,7709
2649,7708
2649,6832
2649,8553
2649,8554
2649,8876
2649,8877
2649,8878
2649,8422
2649,8423
2649,8428
2649,8107
2649,8429
2649,8430
2649,8431
2649,7200
2649,8432
2649,8433
2649,8434
2649,8435
2649,8437
2649,8438
2649,8439
2649,8440
2649,8441
2649,8442
2649,8443
2649,8444
2649,8445
2649,8446
2649,8448
2649,8449
2649,8450
2649,6855
2649,6856
2649,8451
2649,8452
2649,8453
2649,8454
2649,8455
2649,15421
2649,15422
2649,15420
2649,15423
2649,8456
2649,8457
2649,6858
2649,8458
2649,6859
2649,8459
2649,8154
2649,8155
2649,8157
2649,7755
2649,9922
2649,8158
2649,8529
2649,8460
2649,8161
2649,8162
2649,15425
2649,17355
2649,13292
2649,17356
2649,11334
2649,11335
2649,11336
2649,13293
2649,13294
2649,17357
2649,15646
2649,10907
2649,10908
2649,10909
2649,17358
2649,8171
2649,8172
2649,8173
2649,12414
2649,8943
2649,8944
2649,8945
2649,8174
2649,10361
2649,10472
2649,6924
2649,9285
2649,17359
2649,17360
2649,6877
2649,8175
2649,8178
2649,8179
2649,12317
2649,6833
2649,6834
2649,6835
2649,13769
2649,11901
2649,11902
2649,11903
2649,12763
2649,10366
2649,12764
2649,9276
2649,7331
2649,16624
2649,8184
2649,8185
2649,12760
2649,11341
2649,17361
2649,12765
2649,12033
2649,16969
2649,15255
2649,15116
2649,14106
2649,11909
2649,17362
2649,8834
2649,12034
2649,6644
2649,12035
2649,13320
2649,13321
2649,13322
2649,13323
2649,13324
2649,13325
2649,17363
2649,17364
2649,17365
2649,12392
2649,13327
2649,13328
2649,11553
2649,8539
2649,12036
2649,8563
2649,8946
2649,8206
2649,13331
2649,17366
2649,15429
2649,15430
2649,12766
2649,15308
2649,14278
2649,14279
2649,8255
2649,8257
2649,8259
2649,15079
2649,10166
2649,11537
2649,15881
2649,8261
2649,8264
2649,10169
2649,10167
2649,10170
2649,13337
2649,6987
2649,10171
2649,8473
2649,7863
2649,7864
2649,10168
2649,6569
2650,7709
2651,10538
2651,7186
2651,7187
2652,14610
2652,9247
2652,9248
2652,9249
2652,9250
2652,8041
2652,9251
2652,9252
2652,9253
2652,9254
2652,9255
2652,9256
2652,9257
2652,9258
2652,9259
2652,9260
2652,17417
2652,17418
2652,17419
2652,7271
2652,16594
2652,17420
2652,16595
2652,7419
2652,16596
2652,17421
2652,7423
2652,17422
2653,7243
2653,8019
2653,8020
2654,9244
2654,9245
2654,6886
2654,6887
2654,10882
2654,10886
2654,10293
2655,8923
